25 1543408503 0.000941 0.200000 0.000941 0.000941 0.000000
25 1543408502 0.000941 0.200000 0.000941 0.000941 0.000000
25 1543408501 0.000941 0.200000 0.000941 0.000941 0.000000
25 1543408500 0.000941 0.200000 0.000941 0.000941 0.000000
25 1543408499 0.000941 0.200000 0.000941 0.000941 0.000000
19 1543408503 0.014524 0.200000 0.014524 0.014524 0.000042
19 1543408502 0.014524 0.200000 0.014524 0.014524 0.000042
19 1543408501 0.014524 0.200000 0.014524 0.014524 0.000042
19 1543408500 0.014524 0.200000 0.014524 0.014524 0.000042
19 1543408499 0.014524 0.200000 0.014524 0.014524 0.000042
22 1543408503 0.013399 0.200000 0.013399 0.013399 0.000036
22 1543408502 0.013399 0.200000 0.013399 0.013399 0.000036
22 1543408501 0.013399 0.200000 0.013399 0.013399 0.000036
22 1543408500 0.013399 0.200000 0.013399 0.013399 0.000036
22 1543408499 0.013399 0.200000 0.013399 0.013399 0.000036
13 1543408503 0.000046 0.200000 0.000046 0.000046 0.000000
13 1543408502 0.000046 0.200000 0.000046 0.000046 0.000000
13 1543408501 0.000046 0.200000 0.000046 0.000046 0.000000
13 1543408500 0.000046 0.200000 0.000046 0.000046 0.000000
13 1543408499 0.000046 0.200000 0.000046 0.000046 0.000000
16 1543408503 0.013591 0.200000 0.013591 0.013591 0.000037
16 1543408502 0.013591 0.200000 0.013591 0.013591 0.000037
16 1543408501 0.013591 0.200000 0.013591 0.013591 0.000037
16 1543408500 0.013591 0.200000 0.013591 0.013591 0.000037
16 1543408499 0.013591 0.200000 0.013591 0.013591 0.000037
