53 1543582174 120.200000 -1.000000 -101.000000 0.000000 0.000000
53 1543582175 120.200000 -1.000000 -101.000000 0.000000 0.000000
53 1543582176 120.200000 -1.000000 -101.000000 0.000000 0.000000
53 1543582177 120.200000 -1.000000 -101.000000 0.000000 0.000000
53 1543582178 120.200000 -1.000000 -101.000000 0.000000 0.000000
53 1543582179 260.200000 -1.000000 -101.000000 0.000000 0.000000
53 1543582180 260.200000 -1.000000 -101.000000 0.000000 0.000000
53 1543582181 260.200000 -1.000000 -101.000000 0.000000 0.000000
53 1543582182 260.200000 -1.000000 -101.000000 0.000000 0.000000
53 1543582183 260.200000 -1.000000 -101.000000 0.000000 0.000000
53 1543582184 263.000000 -1.000000 -101.000000 0.000000 0.000000
53 1543582185 263.000000 -1.000000 -101.000000 0.000000 0.000000
53 1543582186 263.000000 -1.000000 -101.000000 0.000000 0.000000
53 1543582187 263.000000 -1.000000 -101.000000 0.000000 0.000000
53 1543582188 263.000000 -1.000000 -101.000000 0.000000 0.000000
53 1543582189 266.400000 -1.000000 -101.000000 0.000000 0.000000
53 1543582190 266.400000 -1.000000 -101.000000 0.000000 0.000000
53 1543582191 266.400000 -1.000000 -101.000000 0.000000 0.000000
53 1543582192 266.400000 -1.000000 -101.000000 0.000000 0.000000
53 1543582193 266.400000 -1.000000 -101.000000 0.000000 0.000000
53 1543582194 267.400000 -1.000000 -101.000000 0.000000 0.000000
53 1543582195 267.400000 -1.000000 -101.000000 0.000000 0.000000
53 1543582196 267.400000 -1.000000 -101.000000 0.000000 0.000000
53 1543582197 267.400000 -1.000000 -101.000000 0.000000 0.000000
53 1543582198 267.400000 -1.000000 -101.000000 0.000000 0.000000
53 1543582199 243.600000 -1.000000 -101.000000 0.000000 0.000000
53 1543582200 243.600000 -1.000000 -101.000000 0.000000 0.000000
53 1543582201 243.600000 -1.000000 -101.000000 0.000000 0.000000
53 1543582202 243.600000 -1.000000 -101.000000 0.000000 0.000000
53 1543582203 243.600000 -1.000000 -101.000000 0.000000 0.000000
53 1543582204 261.600000 -1.000000 -101.000000 0.000000 0.000000
53 1543582205 261.600000 -1.000000 -101.000000 0.000000 0.000000
53 1543582206 261.600000 -1.000000 -101.000000 0.000000 0.000000
53 1543582207 261.600000 -1.000000 -101.000000 0.000000 0.000000
53 1543582208 261.600000 -1.000000 -101.000000 0.000000 0.000000
53 1543582209 266.400000 -1.000000 -101.000000 0.000000 0.000000
53 1543582210 266.400000 -1.000000 -101.000000 0.000000 0.000000
53 1543582211 266.400000 -1.000000 -101.000000 0.000000 0.000000
53 1543582212 266.400000 -1.000000 -101.000000 0.000000 0.000000
53 1543582213 266.400000 -1.000000 -101.000000 0.000000 0.000000
53 1543582214 264.600000 -1.000000 -101.000000 0.000000 0.000000
53 1543582215 264.600000 -1.000000 -101.000000 0.000000 0.000000
53 1543582216 264.600000 -1.000000 -101.000000 0.000000 0.000000
53 1543582217 264.600000 -1.000000 -101.000000 0.000000 0.000000
53 1543582218 264.600000 -1.000000 -101.000000 0.000000 0.000000
53 1543582219 269.600000 -1.000000 -101.000000 0.000000 0.000000
53 1543582220 269.600000 -1.000000 -101.000000 0.000000 0.000000
53 1543582221 269.600000 -1.000000 -101.000000 0.000000 0.000000
53 1543582222 269.600000 -1.000000 -101.000000 0.000000 0.000000
53 1543582223 269.600000 -1.000000 -101.000000 0.000000 0.000000
53 1543582224 268.200000 -1.000000 -101.000000 0.000000 0.000000
53 1543582225 268.200000 -1.000000 -101.000000 0.000000 0.000000
53 1543582226 268.200000 -1.000000 -101.000000 0.000000 0.000000
53 1543582227 268.200000 -1.000000 -101.000000 0.000000 0.000000
53 1543582228 268.200000 -1.000000 -101.000000 0.000000 0.000000
53 1543582229 247.000000 -1.000000 -101.000000 0.000000 0.000000
53 1543582230 247.000000 -1.000000 -101.000000 0.000000 0.000000
53 1543582231 247.000000 -1.000000 -101.000000 0.000000 0.000000
53 1543582232 247.000000 -1.000000 -101.000000 0.000000 0.000000
53 1543582233 247.000000 -1.000000 -101.000000 0.000000 0.000000
53 1543582234 265.400000 -1.000000 -101.000000 0.000000 0.000000
53 1543582235 265.400000 -1.000000 -101.000000 0.000000 0.000000
53 1543582236 265.400000 -1.000000 -101.000000 0.000000 0.000000
53 1543582237 265.400000 -1.000000 -101.000000 0.000000 0.000000
53 1543582238 265.400000 -1.000000 -101.000000 0.000000 0.000000
53 1543582239 252.000000 -1.000000 -101.000000 0.000000 0.000000
53 1543582240 252.000000 -1.000000 -101.000000 0.000000 0.000000
53 1543582241 252.000000 -1.000000 -101.000000 0.000000 0.000000
53 1543582242 252.000000 -1.000000 -101.000000 0.000000 0.000000
53 1543582243 252.000000 -1.000000 -101.000000 0.000000 0.000000
53 1543582244 236.800000 -1.000000 -101.000000 0.000000 0.000000
53 1543582245 236.800000 -1.000000 -101.000000 0.000000 0.000000
53 1543582246 236.800000 -1.000000 -101.000000 0.000000 0.000000
53 1543582247 236.800000 -1.000000 -101.000000 0.000000 0.000000
53 1543582248 236.800000 -1.000000 -101.000000 0.000000 0.000000
53 1543582249 249.200000 -1.000000 -101.000000 0.000000 0.000000
53 1543582250 249.200000 -1.000000 -101.000000 0.000000 0.000000
53 1543582251 249.200000 -1.000000 -101.000000 0.000000 0.000000
53 1543582252 249.200000 -1.000000 -101.000000 0.000000 0.000000
53 1543582253 249.200000 -1.000000 -101.000000 0.000000 0.000000
53 1543582254 218.800000 -1.000000 -101.000000 0.000000 0.000000
53 1543582255 218.800000 -1.000000 -101.000000 0.000000 0.000000
53 1543582256 218.800000 -1.000000 -101.000000 0.000000 0.000000
53 1543582257 218.800000 -1.000000 -101.000000 0.000000 0.000000
53 1543582258 218.800000 -1.000000 -101.000000 0.000000 0.000000
53 1543582259 244.200000 -1.000000 -101.000000 0.000000 0.000000
53 1543582260 244.200000 -1.000000 -101.000000 0.000000 0.000000
53 1543582261 244.200000 -1.000000 -101.000000 0.000000 0.000000
53 1543582262 244.200000 -1.000000 -101.000000 0.000000 0.000000
53 1543582263 244.200000 -1.000000 -101.000000 0.000000 0.000000
53 1543582264 229.400000 -1.000000 -101.000000 0.000000 0.000000
53 1543582265 229.400000 -1.000000 -101.000000 0.000000 0.000000
53 1543582266 229.400000 -1.000000 -101.000000 0.000000 0.000000
53 1543582267 229.400000 -1.000000 -101.000000 0.000000 0.000000
53 1543582268 229.400000 -1.000000 -101.000000 0.000000 0.000000
53 1543582269 258.000000 -1.000000 -101.000000 0.000000 0.000000
53 1543582270 258.000000 -1.000000 -101.000000 0.000000 0.000000
53 1543582271 258.000000 -1.000000 -101.000000 0.000000 0.000000
53 1543582272 258.000000 -1.000000 -101.000000 0.000000 0.000000
53 1543582273 258.000000 -1.000000 -101.000000 0.000000 0.000000
53 1543582274 236.800000 -1.000000 -101.000000 0.000000 0.000000
53 1543582275 236.800000 -1.000000 -101.000000 0.000000 0.000000
53 1543582276 236.800000 -1.000000 -101.000000 0.000000 0.000000
53 1543582277 236.800000 -1.000000 -101.000000 0.000000 0.000000
53 1543582278 236.800000 -1.000000 -101.000000 0.000000 0.000000
53 1543582279 242.400000 -1.000000 -101.000000 0.000000 0.000000
53 1543582280 242.400000 -1.000000 -101.000000 0.000000 0.000000
53 1543582281 242.400000 -1.000000 -101.000000 0.000000 0.000000
53 1543582282 242.400000 -1.000000 -101.000000 0.000000 0.000000
53 1543582283 242.400000 -1.000000 -101.000000 0.000000 0.000000
53 1543582284 244.200000 -1.000000 -101.000000 0.000000 0.000000
53 1543582285 244.200000 -1.000000 -101.000000 0.000000 0.000000
53 1543582286 244.200000 -1.000000 -101.000000 0.000000 0.000000
53 1543582287 244.200000 -1.000000 -101.000000 0.000000 0.000000
53 1543582288 244.200000 -1.000000 -101.000000 0.000000 0.000000
53 1543582289 198.000000 -1.000000 -101.000000 0.000000 0.000000
53 1543582290 198.000000 -1.000000 -101.000000 0.000000 0.000000
53 1543582291 198.000000 -1.000000 -101.000000 0.000000 0.000000
53 1543582354 86.000000 -1.000000 86.000000 86.000000 1479.200000
53 1543582353 228.000000 -1.000000 228.000000 228.000000 10396.800000
53 1543582352 228.000000 -1.000000 228.000000 228.000000 10396.800000
53 1543582351 228.000000 -1.000000 228.000000 228.000000 10396.800000
53 1543582350 228.000000 -1.000000 228.000000 228.000000 10396.800000
53 1543582349 228.000000 -1.000000 228.000000 228.000000 10396.800000
53 1543582348 244.200000 -1.000000 244.200000 244.200000 11926.728000
53 1543582347 244.200000 -1.000000 244.200000 244.200000 11926.728000
53 1543582346 244.200000 -1.000000 244.200000 244.200000 11926.728000
53 1543582345 244.200000 -1.000000 244.200000 244.200000 11926.728000
53 1543582344 244.200000 -1.000000 244.200000 244.200000 11926.728000
53 1543582343 245.800000 -1.000000 245.800000 245.800000 12083.528000
53 1543582342 245.800000 -1.000000 245.800000 245.800000 12083.528000
53 1543582341 245.800000 -1.000000 245.800000 245.800000 12083.528000
53 1543582340 245.800000 -1.000000 245.800000 245.800000 12083.528000
53 1543582339 245.800000 -1.000000 245.800000 245.800000 12083.528000
53 1543582338 247.400000 -1.000000 247.400000 247.400000 12241.352000
53 1543582337 247.400000 -1.000000 247.400000 247.400000 12241.352000
53 1543582336 247.400000 -1.000000 247.400000 247.400000 12241.352000
53 1543582335 247.400000 -1.000000 247.400000 247.400000 12241.352000
53 1543582334 247.400000 -1.000000 247.400000 247.400000 12241.352000
53 1543582333 235.800000 -1.000000 235.800000 235.800000 11120.328000
53 1543582332 235.800000 -1.000000 235.800000 235.800000 11120.328000
53 1543582331 235.800000 -1.000000 235.800000 235.800000 11120.328000
53 1543582330 235.800000 -1.000000 235.800000 235.800000 11120.328000
53 1543582329 235.800000 -1.000000 235.800000 235.800000 11120.328000
53 1543582328 253.800000 -1.000000 253.800000 253.800000 12882.888000
53 1543582327 253.800000 -1.000000 253.800000 253.800000 12882.888000
53 1543582326 253.800000 -1.000000 253.800000 253.800000 12882.888000
53 1543582325 253.800000 -1.000000 253.800000 253.800000 12882.888000
53 1543582324 253.800000 -1.000000 253.800000 253.800000 12882.888000
53 1543582323 244.800000 -1.000000 244.800000 244.800000 11985.408000
53 1543582322 244.800000 -1.000000 244.800000 244.800000 11985.408000
53 1543582321 244.800000 -1.000000 244.800000 244.800000 11985.408000
53 1543582320 244.800000 -1.000000 244.800000 244.800000 11985.408000
53 1543582319 244.800000 -1.000000 244.800000 244.800000 11985.408000
53 1543582318 250.200000 -1.000000 250.200000 250.200000 12520.008000
53 1543582317 250.200000 -1.000000 250.200000 250.200000 12520.008000
53 1543582316 250.200000 -1.000000 250.200000 250.200000 12520.008000
53 1543582315 250.200000 -1.000000 250.200000 250.200000 12520.008000
53 1543582314 250.200000 -1.000000 250.200000 250.200000 12520.008000
53 1543582313 286.600000 -1.000000 286.600000 286.600000 16427.912000
53 1543582312 286.600000 -1.000000 286.600000 286.600000 16427.912000
53 1543582311 286.600000 -1.000000 286.600000 286.600000 16427.912000
53 1543582310 286.600000 -1.000000 286.600000 286.600000 16427.912000
53 1543582309 286.600000 -1.000000 286.600000 286.600000 16427.912000
53 1543582308 196.400000 -1.000000 196.400000 196.400000 7714.592000
53 1543582307 196.400000 -1.000000 196.400000 196.400000 7714.592000
53 1543582306 196.400000 -1.000000 196.400000 196.400000 7714.592000
53 1543582305 196.400000 -1.000000 196.400000 196.400000 7714.592000
53 1543582304 196.400000 -1.000000 196.400000 196.400000 7714.592000
53 1543582303 247.600000 -1.000000 247.600000 247.600000 12261.152000
53 1543582302 247.600000 -1.000000 247.600000 247.600000 12261.152000
53 1543582301 247.600000 -1.000000 247.600000 247.600000 12261.152000
53 1543582300 247.600000 -1.000000 247.600000 247.600000 12261.152000
53 1543582299 247.600000 -1.000000 247.600000 247.600000 12261.152000
53 1543582298 270.200000 -1.000000 270.200000 270.200000 14601.608000
53 1543582297 270.200000 -1.000000 270.200000 270.200000 14601.608000
53 1543582296 270.200000 -1.000000 270.200000 270.200000 14601.608000
53 1543582295 270.200000 -1.000000 270.200000 270.200000 14601.608000
53 1543582294 270.200000 -1.000000 270.200000 270.200000 14601.608000
53 1543582293 198.000000 -1.000000 198.000000 198.000000 7840.800000
53 1543582292 198.000000 -1.000000 198.000000 198.000000 7840.800000
